代码,名称,现价,流通市值(亿),分类,蓄势相似度,拉升相似度,蓄势段涨幅,拉升段涨幅,匹配段DTW,匹配段相关,量能形态
600540,新赛股份,3.900,22.7,刚启动(拉升初期),15.06,57.73,-0.13,0.1721,1.9584,0.8022,0.4
601020,华钰矿业,22.440,184.0,刚启动(拉升初期),8.2,57.72,-0.0985,0.1878,1.8688,0.7707,0.4
002538,ST司特,7.200,61.4,刚启动(拉升初期),33.37,57.71,0.1629,0.1336,1.9379,0.7981,0.4
002653,海思科,64.240,344.8,启动前(蓄势中),57.71,26.51,0.2837,0.0006,1.9758,0.8608,0.0
688130,晶华微,23.860,14.4,刚启动(拉升初期),8.28,57.69,-0.0816,0.3175,1.7188,0.8095,0.0
301063,海锅股份,17.880,17.3,刚启动(拉升初期),8.06,57.68,-0.1304,0.1302,1.7655,0.8401,0.0
000055,方大集团,3.490,23.6,刚启动(拉升初期),8.28,57.68,-0.0814,0.0542,1.7929,0.8563,0.0
300087,ST荃银,5.520,49.1,刚启动(拉升初期),11.42,57.61,-0.2594,0.0889,2.1999,0.7369,1.0
601921,浙版传媒,7.390,164.2,刚启动(拉升初期),12.64,57.61,0.0041,0.0526,2.0321,0.6843,1.0
603738,泰晶科技,35.960,138.8,刚启动(拉升初期),11.97,57.6,-0.1501,0.1742,1.9996,0.8125,0.4
002835,同为股份,12.350,15.7,刚启动(拉升初期),12.24,57.58,-0.0905,0.0976,1.9821,0.8129,0.4
600853,龙建股份,3.240,32.8,刚启动(拉升初期),12.21,57.58,-0.0972,0.045,2.0256,0.8323,0.4
301509,金凯生科,29.670,16.8,刚启动(拉升初期),40.69,57.51,0.0248,0.0945,2.201,0.7344,1.0
600067,冠城新材,2.760,38.4,刚启动(拉升初期),8.29,57.51,-0.0789,0.0811,1.9678,0.8077,0.4
301098,金埔园林,9.050,17.5,刚启动(拉升初期),8.35,57.5,-0.0651,0.3022,1.8346,0.8446,0.0
600965,*ST福成,2.700,22.1,刚启动(拉升初期),8.01,57.5,-0.1402,0.122,2.0504,0.6812,1.0
688668,鼎通科技,251.770,350.6,刚启动(拉升初期),12.42,57.47,-0.0487,0.253,1.8469,0.8517,0.0
300331,苏大维格,48.820,108.4,刚启动(拉升初期),8.41,57.46,-0.0509,0.2167,1.7429,0.8199,0.0
301133,金钟股份,27.770,30.9,刚启动(拉升初期),11.22,57.45,-0.2954,0.215,1.8044,0.8402,0.0
300516,久之洋,30.820,77.7,刚启动(拉升初期),8.24,57.42,-0.09,0.0998,2.0248,0.8228,0.4
300886,华业香料,24.310,11.5,刚启动(拉升初期),12.51,57.42,-0.0261,0.1204,2.0205,0.8195,0.4
301211,亨迪药业,11.800,49.3,形态接近(观察),42.98,57.41,0.1621,0.1118,2.258,0.7493,1.0
300832,新产业,52.000,355.2,刚启动(拉升初期),27.25,57.4,0.114,0.089,2.1894,0.7283,1.0
000688,国城矿业,34.940,414.1,刚启动(拉升初期),8.15,57.39,-0.1117,0.2593,2.0135,0.8047,0.4
600137,浪莎股份,17.820,17.3,刚启动(拉升初期),8.19,57.37,-0.1015,0.1482,1.7977,0.8417,0.0
300916,朗特智能,25.800,25.6,刚启动(拉升初期),14.7,57.36,-0.2058,0.3858,1.9077,0.7592,0.4
300635,中达安,12.440,15.0,刚启动(拉升初期),8.08,57.34,-0.1255,0.2051,1.7506,0.8204,0.0
002674,兴业科技,27.200,79.6,启动前(蓄势中),57.34,44.24,0.8116,0.1024,2.4602,0.7786,1.0
002968,新大正,9.130,19.4,刚启动(拉升初期),8.13,57.34,-0.1146,0.1176,1.7867,0.84,0.0
603172,万丰股份,17.350,23.1,刚启动(拉升初期),7.95,57.33,-0.1548,0.1497,1.778,0.8339,0.0
301577,美信科技,55.390,10.4,刚启动(拉升初期),7.03,57.28,-0.3282,0.1128,1.7791,0.8364,0.0
301469,恒达新材,28.390,13.0,刚启动(拉升初期),11.91,57.26,-0.1631,0.1617,1.7442,0.8199,0.0
605090,九丰能源,34.070,240.5,刚启动(拉升初期),8.3,57.26,-0.0763,0.0722,2.1104,0.85,0.4
301042,安联锐视,32.360,29.9,刚启动(拉升初期),15.34,57.25,-0.5599,0.2006,1.7333,0.8128,0.0
002109,ST兴化,2.700,34.5,刚启动(拉升初期),8.19,57.24,-0.1026,0.0669,1.7946,0.8447,0.0
605289,罗曼股份,108.300,165.1,刚启动(拉升初期),8.68,57.24,0.0152,0.2012,1.8044,0.836,0.0
603895,天永智能,24.530,26.5,刚启动(拉升初期),6.96,57.22,-0.3389,0.1207,1.8779,0.8669,0.0
605117,德业股份,95.220,1212.4,刚启动(拉升初期),7.9,57.22,-0.1654,0.1436,1.847,0.8547,0.0
600769,祥龙电业,14.780,55.4,刚启动(拉升初期),8.7,57.21,0.0199,0.1139,1.9992,0.8079,0.4
000702,正虹科技,5.400,18.7,刚启动(拉升初期),7.96,57.21,-0.1528,0.1208,1.7769,0.8332,0.0
301626,苏州天脉,253.330,133.3,形态接近(观察),11.66,57.2,-0.213,0.2241,2.0838,0.8262,0.4
600888,新疆众和,10.630,165.1,刚启动(拉升初期),8.13,57.2,-0.1149,0.1264,1.6845,0.8015,0.0
688636,智明达,19.680,34.2,刚启动(拉升初期),16.2,57.19,-0.4533,0.1382,1.8037,0.8399,0.0
002237,恒邦股份,15.170,180.9,刚启动(拉升初期),13.1,57.18,0.1276,0.1827,2.0772,0.7519,0.7
300074,华平股份,3.730,20.5,刚启动(拉升初期),8.12,57.18,-0.1182,0.0971,1.779,0.8351,0.0
000809,和展能源,3.400,28.0,刚启动(拉升初期),7.75,57.17,-0.1962,0.0828,1.6583,0.796,0.0
002376,新北洋,6.740,53.1,刚启动(拉升初期),21.51,57.17,0.003,0.0891,2.0275,0.8185,0.4
002125,湘潭电化,13.270,83.5,刚启动(拉升初期),8.17,57.17,-0.1055,0.137,2.0742,0.8296,0.4
603811,诚意药业,7.280,33.4,刚启动(拉升初期),12.34,57.15,-0.0666,0.0384,2.3004,0.7638,1.0
688175,高凌信息,18.820,31.6,刚启动(拉升初期),11.13,57.15,-0.3113,0.1293,1.7596,0.8251,0.0
600081,东风科技,10.080,55.7,刚启动(拉升初期),8.4,57.13,-0.0534,0.051,2.1957,0.8022,0.7
688178,万德斯,27.680,23.5,刚启动(拉升初期),7.43,57.12,-0.2563,0.1477,1.8423,0.8502,0.0
002205,国统股份,10.570,19.6,刚启动(拉升初期),7.74,57.12,-0.1974,0.1138,1.7601,0.8259,0.0
603121,华培动力,12.180,41.2,刚启动(拉升初期),7.07,57.11,-0.3213,0.1102,1.7951,0.8375,0.0
301617,博苑新材,48.880,33.7,刚启动(拉升初期),8.37,57.07,-0.0596,0.0959,2.227,0.8069,0.7
001229,魅视科技,43.770,32.3,启动前(蓄势中),55.62,57.03,0.6268,0.166,1.8658,0.8542,0.0
300869,康泰医学,11.330,29.9,刚启动(拉升初期),8.49,57.02,-0.0308,0.0628,2.0107,0.7365,0.7
600500,中化国际,5.370,192.7,刚启动(拉升初期),8.71,57.01,0.0242,0.1154,2.1305,0.6965,1.0
300517,海波重科,10.180,12.9,刚启动(拉升初期),8.03,57.01,-0.1369,0.1871,1.7353,0.8085,0.0
688468,科美诊断,6.220,24.9,刚启动(拉升初期),8.3,56.97,-0.0756,0.0909,1.981,0.7979,0.4
300899,上海凯鑫,28.630,12.4,刚启动(拉升初期),7.96,56.97,-0.1516,0.1495,1.823,0.84,0.0
300233,金城医药,13.250,49.3,刚启动(拉升初期),35.9,56.96,-0.0112,0.0573,2.2758,0.7488,1.0
002141,贤丰控股,5.940,61.4,启动前(蓄势中),56.96,29.31,0.7663,0.0419,2.5426,0.7938,1.0
300481,濮阳惠成,14.010,40.6,刚启动(拉升初期),8.45,56.95,-0.0411,0.0811,2.1538,0.8559,0.4
600353,旭光电子,35.530,294.5,刚启动(拉升初期),19.41,56.92,0.7228,0.386,2.3238,0.7368,1.0
300522,世名科技,13.820,36.4,刚启动(拉升初期),12.12,56.91,0.1231,0.1463,1.8033,0.8321,0.0
688135,利扬芯片,25.130,58.6,刚启动(拉升初期),7.18,56.89,-0.3016,0.156,1.7872,0.8253,0.0
300998,宁波方正,25.670,27.6,刚启动(拉升初期),8.38,56.88,-0.0576,0.1287,1.766,0.8204,0.0
603255,鼎际得,27.750,16.8,刚启动(拉升初期),8.45,56.88,-0.0413,0.1635,1.8342,0.8401,0.0
301006,迈拓股份,13.620,11.7,刚启动(拉升初期),8.14,56.83,-0.1133,0.1522,1.7809,0.8221,0.0
301008,宏昌科技,38.630,44.7,刚启动(拉升初期),48.37,56.82,0.5226,0.2408,2.2743,0.7289,1.0
301163,宏德股份,23.320,12.8,刚启动(拉升初期),8.01,56.82,-0.1406,0.1333,1.8138,0.8344,0.0
688610,埃科光电,169.260,69.3,刚启动(拉升初期),12.57,56.82,-0.011,0.1847,2.0384,0.805,0.4
600561,江西长运,5.640,16.0,刚启动(拉升初期),8.39,56.79,-0.0561,0.1721,1.8291,0.8354,0.0
002462,嘉事堂,12.020,35.0,刚启动(拉升初期),8.01,56.78,-0.1408,0.0434,1.9403,0.7839,0.4
300956,英力股份,10.960,23.1,刚启动(拉升初期),6.88,56.76,-0.3518,0.1193,2.2153,0.7932,0.7
000020,深华发Ａ,11.470,20.8,形态接近(观察),18.2,56.76,-0.0988,0.1287,2.2519,0.7295,1.0
603755,日辰股份,23.060,22.7,刚启动(拉升初期),8.09,56.75,-0.1238,0.12,1.8089,0.8323,0.0
300731,科创新源,41.210,69.3,刚启动(拉升初期),7.01,56.75,-0.3318,0.2336,2.1121,0.8238,0.4
688657,浩辰软件,32.910,19.6,刚启动(拉升初期),8.16,56.73,-0.1087,0.198,1.8648,0.8438,0.0
600455,博通股份,23.860,14.9,刚启动(拉升初期),8.27,56.69,-0.0831,0.1774,1.8659,0.8448,0.0
000757,浩物股份,4.270,22.7,刚启动(拉升初期),9.57,56.68,0.0071,0.1933,1.7063,0.79,0.0
688333,铂力特,108.760,298.4,刚启动(拉升初期),23.52,56.64,0.1086,0.3039,1.9625,0.7656,0.4
603466,风语筑,11.120,66.1,刚启动(拉升初期),20.51,56.63,-0.0167,0.1629,2.3541,0.7572,1.0
600673,东阳光,32.960,989.3,刚启动(拉升初期),10.47,56.63,-0.0528,0.0972,2.1157,0.8337,0.4
300410,正业科技,7.820,28.7,刚启动(拉升初期),6.99,56.62,-0.3345,0.1416,1.8077,0.8268,0.0
301040,中环海陆,26.820,25.3,刚启动(拉升初期),8.18,56.62,-0.1036,0.1967,1.8183,0.8256,0.0
300433,蓝思科技,37.640,1869.6,刚启动(拉升初期),8.23,56.59,-0.0919,0.1099,2.03,0.8029,0.4
300363,博腾股份,20.880,104.2,形态接近(观察),48.21,56.58,0.4343,0.3214,1.9715,0.7656,0.4
688611,杭州柯林,61.910,95.0,刚启动(拉升初期),7.65,56.58,-0.2145,0.1481,1.9445,0.8709,0.0
002174,游族网络,11.960,117.1,刚启动(拉升初期),27.32,56.57,0.0614,0.0662,2.4642,0.8012,1.0
688592,司南导航,24.150,13.4,刚启动(拉升初期),8.32,56.54,-0.0719,0.1533,2.1396,0.8342,0.4
002172,澳洋健康,4.070,31.1,刚启动(拉升初期),28.7,56.51,0.1848,0.2785,1.997,0.8756,0.0
000048,京基智农,21.710,114.9,刚启动(拉升初期),37.68,56.51,0.5809,0.2024,1.8751,0.8413,0.0
301479,弘景光电,48.880,34.9,刚启动(拉升初期),7.36,56.5,-0.2701,0.0799,2.4676,0.7994,1.0
002234,民和股份,7.800,23.5,刚启动(拉升初期),18.39,56.5,-0.0213,0.142,1.9708,0.7782,0.4
003016,欣贺股份,6.830,28.1,刚启动(拉升初期),8.21,56.49,-0.0979,0.0557,2.0595,0.8151,0.4
001387,雪祺电气,11.910,13.9,刚启动(拉升初期),8.28,56.47,-0.0824,0.0846,1.7959,0.8243,0.0
301036,双乐股份,22.000,15.5,刚启动(拉升初期),8.18,56.46,-0.1039,0.1399,1.81,0.8235,0.0
301205,联特科技,302.370,253.2,刚启动(拉升初期),12.49,56.45,-0.0323,0.3935,1.8609,0.8204,0.0
688266,泽璟制药,120.990,320.3,启动前(蓄势中),56.38,12.0,0.2133,-0.0815,2.3253,0.8497,0.4
688569,铁科轨道,18.200,38.3,刚启动(拉升初期),18.39,56.36,-0.0556,0.1257,2.1076,0.6717,1.0
601609,金田股份,13.300,229.9,刚启动(拉升初期),8.89,56.35,0.0713,0.3473,2.2186,0.6905,1.0
301192,泰祥股份,19.770,10.0,刚启动(拉升初期),7.94,56.32,-0.1563,0.1386,1.815,0.822,0.0
600105,永鼎股份,38.390,561.3,刚启动(拉升初期),14.88,56.3,-0.1692,0.1284,2.0114,0.7879,0.4
301083,百胜智能,13.780,12.0,刚启动(拉升初期),8.11,56.3,-0.1189,0.1195,1.8401,0.8316,0.0
002778,中晟高科,15.670,19.3,刚启动(拉升初期),7.8,56.3,-0.186,0.0899,1.8134,0.8252,0.0
603387,基蛋生物,9.160,46.5,刚启动(拉升初期),32.07,56.28,0.0292,0.0627,1.9613,0.7766,0.4
300585,奥联电子,15.840,27.1,刚启动(拉升初期),12.03,56.28,-0.1368,0.2863,1.8043,0.8052,0.0
688506,百利天恒,274.000,1131.3,启动前(蓄势中),56.28,6.68,0.289,-0.105,2.0826,0.8604,0.0
300751,迈为股份,198.360,382.5,刚启动(拉升初期),7.84,56.27,-0.1773,0.1855,2.0966,0.8106,0.4
600602,云赛智联,17.810,191.3,刚启动(拉升初期),18.58,56.26,-0.0097,0.0321,2.486,0.804,1.0
002724,海洋王,6.220,35.2,刚启动(拉升初期),22.44,56.26,0.13,0.2132,1.9491,0.8588,0.0
301225,恒勃股份,56.660,24.9,刚启动(拉升初期),11.99,56.25,-0.1449,0.128,2.0583,0.8021,0.4
688520,神州细胞,36.300,161.7,刚启动(拉升初期),32.8,56.21,-0.0727,0.0719,2.2497,0.7201,1.0
002455,百川股份,7.190,47.5,刚启动(拉升初期),11.82,56.19,-0.1813,0.1307,1.8371,0.8268,0.0
603150,万朗磁塑,52.600,45.0,刚启动(拉升初期),7.85,56.13,-0.1748,0.0931,1.7696,0.8061,0.0
688396,华润微,62.160,825.6,刚启动(拉升初期),8.43,56.13,-0.0467,0.1145,2.0219,0.7884,0.4
603725,天安新材,11.440,34.9,刚启动(拉升初期),23.45,56.1,-0.0538,0.0762,2.1597,0.837,0.4
301107,瑜欣电子,19.850,16.1,刚启动(拉升初期),8.06,56.09,-0.1301,0.1227,2.1338,0.7488,0.7
600615,鑫源智造,9.230,20.8,刚启动(拉升初期),8.24,56.09,-0.0912,0.1063,1.8442,0.8287,0.0
301276,嘉曼服饰,20.030,14.5,刚启动(拉升初期),7.61,56.07,-0.2225,0.0962,2.2767,0.7984,0.7
002799,环球印务,6.680,21.4,刚启动(拉升初期),12.02,56.07,-0.1381,0.0827,1.815,0.8207,0.0
003033,征和工业,65.720,53.1,刚启动(拉升初期),34.76,56.07,0.0518,0.0569,2.4274,0.7774,1.0
002901,大博医疗,44.130,127.3,启动前(蓄势中),56.05,17.86,0.0971,0.0152,2.1096,0.8798,0.0
603270,金帝股份,27.870,19.7,刚启动(拉升初期),8.61,56.04,-0.0014,0.1763,1.8628,0.8276,0.0
603378,*ST亚士,6.270,26.9,刚启动(拉升初期),9.02,56.01,0.1058,0.2151,2.3954,0.7511,1.0
000975,山金国际,28.770,725.9,刚启动(拉升初期),25.79,56.0,0.2749,0.3191,1.7983,0.7938,0.0
301489,思泉新材,116.710,81.2,刚启动(拉升初期),7.55,56.0,-0.2347,0.1726,2.4642,0.7775,1.0
301297,富乐德,36.120,190.8,刚启动(拉升初期),8.21,56.0,-0.0964,0.1758,1.8965,0.838,0.0
002975,博杰股份,110.610,152.9,刚启动(拉升初期),7.82,56.0,-0.1811,0.3878,1.8093,0.7922,0.0
002957,科瑞技术,41.160,172.3,刚启动(拉升初期),7.09,55.99,-0.3175,0.1714,2.1131,0.8101,0.4
300891,惠云钛业,7.300,24.3,刚启动(拉升初期),8.59,55.97,-0.0068,0.1265,1.7849,0.8043,0.0
300198,*ST纳川,2.340,24.0,刚启动(拉升初期),8.62,55.97,0.0,0.1527,2.3391,0.7366,1.0
002759,ST天际,18.700,93.7,刚启动(拉升初期),17.04,55.96,-0.3258,0.1823,1.636,0.7496,0.0
688006,杭可科技,22.760,137.4,刚启动(拉升初期),6.71,55.95,-0.3794,0.1103,2.2407,0.782,0.7
301115,联检科技,27.510,41.0,形态接近(观察),12.47,55.94,-0.0364,0.2132,2.2241,0.7675,0.7
600985,淮北矿业,18.110,487.7,刚启动(拉升初期),9.42,55.9,0.2224,0.206,2.2107,0.7626,0.7
300534,陇神戎发,17.170,51.9,刚启动(拉升初期),39.84,55.9,1.1016,0.2049,1.8935,0.8319,0.0
300163,先锋新材,6.420,29.4,刚启动(拉升初期),10.35,55.89,0.0355,0.2944,1.8952,0.825,0.0
002168,ST惠程,3.920,30.7,刚启动(拉升初期),13.27,55.88,0.0455,0.0831,1.807,0.8133,0.0
603214,爱婴室,13.650,18.9,刚启动(拉升初期),8.19,55.88,-0.1019,0.1088,1.8561,0.8272,0.0
300647,超频三,5.640,25.8,刚启动(拉升初期),8.02,55.88,-0.14,0.1368,2.1592,0.8259,0.4
600714,金瑞矿业,14.990,43.2,刚启动(拉升初期),6.1,55.88,-0.4676,0.1595,1.9141,0.742,0.4
300804,广康生化,42.670,11.7,刚启动(拉升初期),13.12,55.86,0.1343,0.1613,1.727,0.7792,0.0
300153,科泰电源,20.880,66.5,形态接近(观察),11.69,55.8,-0.2068,0.07,2.5578,0.8128,1.0
600881,亚泰集团,1.870,60.4,刚启动(拉升初期),33.19,55.8,0.3067,0.1395,2.4227,0.7613,1.0
003018,金富科技,40.760,116.0,刚启动(拉升初期),7.8,55.79,-0.1859,0.1967,1.9529,0.8498,0.0
601388,怡球资源,3.320,73.1,刚启动(拉升初期),8.44,55.79,-0.0434,0.0924,1.8009,0.8082,0.0
000691,亚太实业,10.360,33.5,刚启动(拉升初期),14.05,55.79,0.1105,0.1424,1.7313,0.7803,0.0
688173,希荻微,14.200,58.4,刚启动(拉升初期),8.08,55.77,-0.1255,0.1589,2.0655,0.7899,0.4
603663,三祥新材,40.890,242.5,刚启动(拉升初期),15.47,55.73,-0.036,0.0771,2.38,0.7511,1.0
603197,保隆科技,30.620,64.7,刚启动(拉升初期),8.76,55.72,-0.0341,0.082,1.8155,0.8122,0.0
688416,恒烁股份,73.580,79.4,刚启动(拉升初期),11.9,55.7,-0.1639,0.1697,1.9248,0.8403,0.0
603616,韩建河山,5.410,20.8,刚启动(拉升初期),8.19,55.69,-0.1012,0.1245,1.7991,0.8021,0.0
603808,歌力思,8.380,30.5,刚启动(拉升初期),7.99,55.65,-0.1447,0.1263,1.771,0.7917,0.0
000520,凤凰航运,4.230,42.8,刚启动(拉升初期),9.02,55.63,0.1044,0.1044,2.3829,0.747,1.0
301028,鼎熔岩,12.770,32.0,刚启动(拉升初期),6.81,55.6,-0.3634,0.1047,2.0729,0.7929,0.4
002483,润邦股份,5.390,47.7,刚启动(拉升初期),18.33,55.58,-0.0691,0.0631,2.4218,0.7625,1.0
300014,亿纬锂能,55.970,1182.6,刚启动(拉升初期),8.03,55.57,-0.1379,0.0361,1.9306,0.8513,0.0
688697,纽威数控,14.640,93.7,刚启动(拉升初期),8.66,55.57,0.0106,0.1528,1.8761,0.8224,0.0
688582,芯动联科,42.450,170.5,刚启动(拉升初期),8.23,55.57,-0.0929,0.1818,2.1809,0.8215,0.4
600397,江钨装备,17.750,175.7,刚启动(拉升初期),24.16,55.56,0.3013,0.2307,2.0491,0.6983,0.7
002845,同兴达,12.940,32.4,刚启动(拉升初期),7.89,55.52,-0.1666,0.0732,1.9222,0.8435,0.0
300504,天邑股份,14.750,32.2,刚启动(拉升初期),7.59,55.52,-0.2267,0.0643,2.2964,0.7942,0.7
300989,蕾奥规划,14.440,23.5,刚启动(拉升初期),18.61,55.52,-0.0028,0.4576,1.9567,0.8245,0.0
688699,明微电子,59.090,65.0,刚启动(拉升初期),10.01,55.49,-0.0122,0.2629,2.0886,0.782,0.4
003022,联泓新科,20.230,270.0,刚启动(拉升初期),7.68,55.47,-0.2101,0.0876,1.8852,0.8287,0.0
600408,安泰集团,2.820,28.4,刚启动(拉升初期),8.44,55.45,-0.0433,0.1124,2.2024,0.6816,1.0
600148,长春一东,15.210,21.5,刚启动(拉升初期),8.22,55.44,-0.0946,0.085,1.8656,0.8216,0.0
600860,京城股份,8.570,38.1,刚启动(拉升初期),15.2,55.44,-0.0998,0.0807,2.508,0.7863,1.0
002741,光华科技,25.220,108.5,刚启动(拉升初期),8.29,55.41,-0.0782,0.1517,2.0611,0.7801,0.4
603183,建研院,4.630,23.0,刚启动(拉升初期),31.9,55.37,0.092,0.1348,1.8382,0.8062,0.0
000565,渝三峡Ａ,5.930,25.7,刚启动(拉升初期),11.94,55.36,-0.1561,0.0842,2.2211,0.7632,0.7
301345,涛涛车业,243.230,85.2,启动前(蓄势中),55.34,31.09,0.1459,0.0107,2.1359,0.8664,0.0
603328,依顿电子,10.710,106.9,刚启动(拉升初期),8.09,55.33,-0.123,0.2254,1.8464,0.8002,0.0
603699,纽威股份,54.220,411.1,刚启动(拉升初期),12.46,55.33,-0.0396,0.3302,2.0506,0.8602,0.0
002365,永安药业,15.280,37.5,刚启动(拉升初期),33.59,55.29,0.2848,0.1747,2.3047,0.7063,1.0
301516,中远通,23.880,16.8,刚启动(拉升初期),28.33,55.29,0.3431,0.4807,2.4356,0.7268,1.0
300471,厚普股份,9.610,36.0,刚启动(拉升初期),11.07,55.28,-0.0475,0.076,2.4774,0.7723,1.0
002293,罗莱生活,11.380,94.5,启动前(蓄势中),55.27,7.12,0.1423,0.0,2.352,0.8369,0.4
688710,益诺思,91.960,83.4,刚启动(拉升初期),42.15,55.26,0.5693,0.1848,2.0679,0.7758,0.4
002827,高争民爆,54.900,151.5,刚启动(拉升初期),27.8,55.26,0.9403,1.1135,1.9753,0.7929,0.0
300661,圣邦股份,113.490,683.0,刚启动(拉升初期),8.89,55.26,0.0709,0.1912,1.8538,0.8039,0.0
300656,民德电子,26.010,35.1,刚启动(拉升初期),8.04,55.25,-0.1349,0.1239,2.1341,0.8028,0.4
300106,西部牧业,9.690,20.5,刚启动(拉升初期),17.2,55.24,-0.2991,0.1243,2.2419,0.8384,0.4
301356,天振股份,19.870,25.2,刚启动(拉升初期),7.77,55.22,-0.1904,0.1719,1.8834,0.8143,0.0
300575,中旗股份,5.810,20.1,刚启动(拉升初期),18.35,55.2,-0.0644,0.072,2.2021,0.754,0.7
300970,华绿生物,18.020,22.1,形态接近(观察),17.81,55.19,-0.1829,0.1757,2.2931,0.6997,1.0
600259,中稀有色,85.000,286.0,刚启动(拉升初期),8.71,55.16,0.0229,0.1672,2.074,0.7769,0.4
605058,澳弘电子,26.360,37.7,刚启动(拉升初期),6.99,55.15,-0.3348,0.1327,1.8829,0.8158,0.0
688671,碧兴物联,24.270,13.1,刚启动(拉升初期),8.34,55.14,-0.0666,0.1946,1.9804,0.8427,0.0
001380,华纬科技,16.720,38.9,刚启动(拉升初期),8.43,55.12,-0.0462,0.0835,2.1179,0.7979,0.4
688361,中科飞测,355.080,1250.1,启动前(蓄势中),55.07,13.88,0.7535,-0.0372,2.2579,0.801,0.4
688259,创耀科技,30.420,34.0,刚启动(拉升初期),7.81,55.07,-0.1834,0.1119,2.0075,0.8572,0.0
600172,黄河旋风,12.910,165.7,刚启动(拉升初期),10.18,55.07,-0.0384,0.1825,2.088,0.7029,0.7
002150,正泰电源,22.480,80.6,刚启动(拉升初期),7.17,55.06,-0.3032,0.0588,2.1883,0.8222,0.4
600604,市北高新,4.940,69.5,刚启动(拉升初期),25.24,55.05,0.0045,0.0767,2.4863,0.7696,1.0
001277,速达股份,31.890,14.5,形态接近(观察),18.49,55.03,-0.031,0.2153,2.2845,0.6898,1.0
300615,欣天科技,15.410,23.6,形态接近(观察),23.57,55.03,0.1153,0.7842,2.5564,0.7419,1.0
000731,四川美丰,6.140,33.7,刚启动(拉升初期),8.6,55.02,-0.0049,0.0678,2.0786,0.7088,0.7
000850,华茂股份,4.180,39.4,形态接近(观察),25.53,54.99,0.0313,0.045,2.1915,0.7477,0.7
300318,博晖创新,4.920,39.0,形态接近(观察),19.48,54.97,-0.0354,0.0514,2.3446,0.7227,1.0
605296,神农集团,29.770,154.2,形态接近(观察),54.97,22.02,0.0926,-0.007,2.1378,0.8624,0.0
300821,东岳硅材,16.470,197.6,形态接近(观察),19.12,54.94,0.0459,0.079,2.2813,0.7732,0.7
603823,百合花,69.980,291.4,形态接近(观察),52.38,54.94,1.5047,0.1381,2.0771,0.7747,0.4
300197,节能铁汉,1.970,58.4,形态接近(观察),8.7,54.93,0.0207,0.1067,2.4394,0.7481,1.0
688602,康鹏科技,6.550,34.0,形态接近(观察),8.37,54.93,-0.0603,0.0704,2.249,0.8379,0.4
600189,泉阳泉,7.330,52.4,形态接近(观察),8.25,54.93,-0.0885,0.0676,1.993,0.853,0.0
688530,欧莱新材,63.260,44.1,形态接近(观察),21.51,54.91,0.3482,0.3456,1.8901,0.7949,0.0
688231,隆达股份,29.060,92.9,形态接近(观察),7.79,54.9,-0.1871,0.2003,1.9794,0.836,0.0
002539,云图控股,12.910,114.9,形态接近(观察),12.79,54.89,0.0429,0.1142,1.7296,0.7598,0.0
300328,宜安科技,16.020,110.2,形态接近(观察),8.18,54.84,-0.1034,0.4624,2.0516,0.8388,0.0
688512,慧智微,14.050,45.6,形态接近(观察),12.86,54.82,0.0524,0.2699,1.8627,0.7894,0.0
301165,锐捷网络,118.590,1320.7,形态接近(观察),54.81,40.11,0.9275,0.0256,2.8145,0.8396,1.0
301097,天益医疗,33.130,13.1,形态接近(观察),8.06,54.8,-0.1301,0.0614,2.2814,0.7715,0.7
000419,通程控股,4.850,26.4,形态接近(观察),12.34,54.79,-0.0672,0.0658,1.9189,0.8249,0.0
603110,东方材料,24.770,49.8,形态接近(观察),21.14,54.79,0.12,0.1736,2.1323,0.7863,0.4
002375,亚厦股份,3.560,47.4,形态接近(观察),7.9,54.79,-0.1655,0.0259,2.1657,0.8111,0.4
002248,华东数控,9.580,29.5,形态接近(观察),18.36,54.78,-0.0616,0.1679,2.5075,0.7616,1.0
688265,南模生物,40.220,31.4,形态接近(观察),40.28,54.77,0.1362,0.2568,2.3695,0.7081,1.0
605208,永茂泰,13.450,44.4,形态接近(观察),10.91,54.76,-0.0554,0.1426,1.9934,0.8421,0.0
603191,望变电气,14.470,47.7,形态接近(观察),10.86,54.75,-0.3566,0.0878,2.3994,0.732,1.0
300829,金丹科技,14.700,24.5,形态接近(观察),11.86,54.7,-0.1734,0.0849,2.5558,0.7831,1.0
002585,双星新材,9.860,87.4,形态接近(观察),8.34,54.69,-0.0681,0.2661,1.8864,0.7945,0.0
301201,诚达药业,34.520,37.5,形态接近(观察),21.38,54.69,0.0458,0.228,2.2231,0.7348,0.7
001323,慕思股份,18.300,57.0,形态接近(观察),18.26,54.59,-0.0861,0.173,2.1145,0.7755,0.4
000739,普洛药业,19.670,227.8,形态接近(观察),54.59,28.42,0.1708,0.0061,2.47,0.7068,1.0
603350,安乃达,28.030,12.4,形态接近(观察),8.2,54.59,-0.0988,0.0769,1.8992,0.8123,0.0
605196,华通线缆,34.380,174.4,形态接近(观察),11.78,54.57,-0.1898,0.1112,1.8994,0.8087,0.0
002589,瑞康医药,3.040,41.5,形态接近(观察),30.9,54.55,0.0313,0.114,2.3595,0.7113,1.0
002672,东江环保,3.630,32.9,形态接近(观察),8.29,54.53,-0.0789,0.0806,1.8811,0.8045,0.0
605138,盛泰集团,5.770,32.1,形态接近(观察),7.81,54.52,-0.184,0.0822,1.846,0.7924,0.0
